DateKey,Sales Date,Month,Day,Year,MonthName,DayofWeek,WeekendorWeekday,WeeKNumber,Quarter,YearMonth,YearQuarter,YearWeekNumber,YearWeekdayOrWeekend,YearDayOfWeek
07122017,7/12/2017,7,12,2017,July,Wednesday,Weekday,28,Quarter 3,2017-July,2017-Quarter 3,2017-28,2017-Weekday,2017-Wednesday
07132017,7/13/2017,7,13,2017,July,Thursday,Weekday,28,Quarter 3,2017-July,2017-Quarter 3,2017-28,2017-Weekday,2017-Thursday
07142017,7/14/2017,7,14,2017,July,Friday,Weekday,28,Quarter 3,2017-July,2017-Quarter 3,2017-28,2017-Weekday,2017-Friday
07152017,7/15/2017,7,15,2017,July,Saturday,Weekend,28,Quarter 3,2017-July,2017-Quarter 3,2017-28,2017-Weekend,2017-Saturday
07162017,7/16/2017,7,16,2017,July,Sunday,Weekend,29,Quarter 3,2017-July,2017-Quarter 3,2017-29,2017-Weekend,2017-Sunday
07172017,7/17/2017,7,17,2017,July,Monday,Weekday,29,Quarter 3,2017-July,2017-Quarter 3,2017-29,2017-Weekday,2017-Monday
07182017,7/18/2017,7,18,2017,July,Tuesday,Weekday,29,Quarter 3,2017-July,2017-Quarter 3,2017-29,2017-Weekday,2017-Tuesday
07192017,7/19/2017,7,19,2017,July,Wednesday,Weekday,29,Quarter 3,2017-July,2017-Quarter 3,2017-29,2017-Weekday,2017-Wednesday
07202017,7/20/2017,7,20,2017,July,Thursday,Weekday,29,Quarter 3,2017-July,2017-Quarter 3,2017-29,2017-Weekday,2017-Thursday
07212017,7/21/2017,7,21,2017,July,Friday,Weekday,29,Quarter 3,2017-July,2017-Quarter 3,2017-29,2017-Weekday,2017-Friday
07222017,7/22/2017,7,22,2017,July,Saturday,Weekend,29,Quarter 3,2017-July,2017-Quarter 3,2017-29,2017-Weekend,2017-Saturday
07232017,7/23/2017,7,23,2017,July,Sunday,Weekend,30,Quarter 3,2017-July,2017-Quarter 3,2017-30,2017-Weekend,2017-Sunday
07242017,7/24/2017,7,24,2017,July,Monday,Weekday,30,Quarter 3,2017-July,2017-Quarter 3,2017-30,2017-Weekday,2017-Monday
07252017,7/25/2017,7,25,2017,July,Tuesday,Weekday,30,Quarter 3,2017-July,2017-Quarter 3,2017-30,2017-Weekday,2017-Tuesday
07262017,7/26/2017,7,26,2017,July,Wednesday,Weekday,30,Quarter 3,2017-July,2017-Quarter 3,2017-30,2017-Weekday,2017-Wednesday
07272017,7/27/2017,7,27,2017,July,Thursday,Weekday,30,Quarter 3,2017-July,2017-Quarter 3,2017-30,2017-Weekday,2017-Thursday
07282017,7/28/2017,7,28,2017,July,Friday,Weekday,30,Quarter 3,2017-July,2017-Quarter 3,2017-30,2017-Weekday,2017-Friday
07292017,7/29/2017,7,29,2017,July,Saturday,Weekend,30,Quarter 3,2017-July,2017-Quarter 3,2017-30,2017-Weekend,2017-Saturday
07302017,7/30/2017,7,30,2017,July,Sunday,Weekend,31,Quarter 3,2017-July,2017-Quarter 3,2017-31,2017-Weekend,2017-Sunday
07312017,7/31/2017,7,31,2017,July,Monday,Weekday,31,Quarter 3,2017-July,2017-Quarter 3,2017-31,2017-Weekday,2017-Monday
08012017,8/1/2017,8,1,2017,August,Tuesday,Weekday,31,Quarter 3,2017-August,2017-Quarter 3,2017-31,2017-Weekday,2017-Tuesday
08022017,8/2/2017,8,2,2017,August,Wednesday,Weekday,31,Quarter 3,2017-August,2017-Quarter 3,2017-31,2017-Weekday,2017-Wednesday
08032017,8/3/2017,8,3,2017,August,Thursday,Weekday,31,Quarter 3,2017-August,2017-Quarter 3,2017-31,2017-Weekday,2017-Thursday
08042017,8/4/2017,8,4,2017,August,Friday,Weekday,31,Quarter 3,2017-August,2017-Quarter 3,2017-31,2017-Weekday,2017-Friday
08052017,8/5/2017,8,5,2017,August,Saturday,Weekend,31,Quarter 3,2017-August,2017-Quarter 3,2017-31,2017-Weekend,2017-Saturday
08062017,8/6/2017,8,6,2017,August,Sunday,Weekend,32,Quarter 3,2017-August,2017-Quarter 3,2017-32,2017-Weekend,2017-Sunday
08072017,8/7/2017,8,7,2017,August,Monday,Weekday,32,Quarter 3,2017-August,2017-Quarter 3,2017-32,2017-Weekday,2017-Monday
08082017,8/8/2017,8,8,2017,August,Tuesday,Weekday,32,Quarter 3,2017-August,2017-Quarter 3,2017-32,2017-Weekday,2017-Tuesday
08092017,8/9/2017,8,9,2017,August,Wednesday,Weekday,32,Quarter 3,2017-August,2017-Quarter 3,2017-32,2017-Weekday,2017-Wednesday
08102017,8/10/2017,8,10,2017,August,Thursday,Weekday,32,Quarter 3,2017-August,2017-Quarter 3,2017-32,2017-Weekday,2017-Thursday
08112017,8/11/2017,8,11,2017,August,Friday,Weekday,32,Quarter 3,2017-August,2017-Quarter 3,2017-32,2017-Weekday,2017-Friday
08122017,8/12/2017,8,12,2017,August,Saturday,Weekend,32,Quarter 3,2017-August,2017-Quarter 3,2017-32,2017-Weekend,2017-Saturday
08132017,8/13/2017,8,13,2017,August,Sunday,Weekend,33,Quarter 3,2017-August,2017-Quarter 3,2017-33,2017-Weekend,2017-Sunday
08142017,8/14/2017,8,14,2017,August,Monday,Weekday,33,Quarter 3,2017-August,2017-Quarter 3,2017-33,2017-Weekday,2017-Monday
08152017,8/15/2017,8,15,2017,August,Tuesday,Weekday,33,Quarter 3,2017-August,2017-Quarter 3,2017-33,2017-Weekday,2017-Tuesday
08162017,8/16/2017,8,16,2017,August,Wednesday,Weekday,33,Quarter 3,2017-August,2017-Quarter 3,2017-33,2017-Weekday,2017-Wednesday
08172017,8/17/2017,8,17,2017,August,Thursday,Weekday,33,Quarter 3,2017-August,2017-Quarter 3,2017-33,2017-Weekday,2017-Thursday
08182017,8/18/2017,8,18,2017,August,Friday,Weekday,33,Quarter 3,2017-August,2017-Quarter 3,2017-33,2017-Weekday,2017-Friday
08192017,8/19/2017,8,19,2017,August,Saturday,Weekend,33,Quarter 3,2017-August,2017-Quarter 3,2017-33,2017-Weekend,2017-Saturday
08202017,8/20/2017,8,20,2017,August,Sunday,Weekend,34,Quarter 3,2017-August,2017-Quarter 3,2017-34,2017-Weekend,2017-Sunday
08212017,8/21/2017,8,21,2017,August,Monday,Weekday,34,Quarter 3,2017-August,2017-Quarter 3,2017-34,2017-Weekday,2017-Monday
08222017,8/22/2017,8,22,2017,August,Tuesday,Weekday,34,Quarter 3,2017-August,2017-Quarter 3,2017-34,2017-Weekday,2017-Tuesday
08232017,8/23/2017,8,23,2017,August,Wednesday,Weekday,34,Quarter 3,2017-August,2017-Quarter 3,2017-34,2017-Weekday,2017-Wednesday
08242017,8/24/2017,8,24,2017,August,Thursday,Weekday,34,Quarter 3,2017-August,2017-Quarter 3,2017-34,2017-Weekday,2017-Thursday
08252017,8/25/2017,8,25,2017,August,Friday,Weekday,34,Quarter 3,2017-August,2017-Quarter 3,2017-34,2017-Weekday,2017-Friday
08262017,8/26/2017,8,26,2017,August,Saturday,Weekend,34,Quarter 3,2017-August,2017-Quarter 3,2017-34,2017-Weekend,2017-Saturday
08272017,8/27/2017,8,27,2017,August,Sunday,Weekend,35,Quarter 3,2017-August,2017-Quarter 3,2017-35,2017-Weekend,2017-Sunday
08282017,8/28/2017,8,28,2017,August,Monday,Weekday,35,Quarter 3,2017-August,2017-Quarter 3,2017-35,2017-Weekday,2017-Monday
08292017,8/29/2017,8,29,2017,August,Tuesday,Weekday,35,Quarter 3,2017-August,2017-Quarter 3,2017-35,2017-Weekday,2017-Tuesday
08302017,8/30/2017,8,30,2017,August,Wednesday,Weekday,35,Quarter 3,2017-August,2017-Quarter 3,2017-35,2017-Weekday,2017-Wednesday
08312017,8/31/2017,8,31,2017,August,Thursday,Weekday,35,Quarter 3,2017-August,2017-Quarter 3,2017-35,2017-Weekday,2017-Thursday
09012017,9/1/2017,9,1,2017,September,Friday,Weekday,35,Quarter 3,2017-September,2017-Quarter 3,2017-35,2017-Weekday,2017-Friday
09022017,9/2/2017,9,2,2017,September,Saturday,Weekend,35,Quarter 3,2017-September,2017-Quarter 3,2017-35,2017-Weekend,2017-Saturday
09032017,9/3/2017,9,3,2017,September,Sunday,Weekend,36,Quarter 3,2017-September,2017-Quarter 3,2017-36,2017-Weekend,2017-Sunday
09042017,9/4/2017,9,4,2017,September,Monday,Weekday,36,Quarter 3,2017-September,2017-Quarter 3,2017-36,2017-Weekday,2017-Monday
09052017,9/5/2017,9,5,2017,September,Tuesday,Weekday,36,Quarter 3,2017-September,2017-Quarter 3,2017-36,2017-Weekday,2017-Tuesday
09062017,9/6/2017,9,6,2017,September,Wednesday,Weekday,36,Quarter 3,2017-September,2017-Quarter 3,2017-36,2017-Weekday,2017-Wednesday
09072017,9/7/2017,9,7,2017,September,Thursday,Weekday,36,Quarter 3,2017-September,2017-Quarter 3,2017-36,2017-Weekday,2017-Thursday
09082017,9/8/2017,9,8,2017,September,Friday,Weekday,36,Quarter 3,2017-September,2017-Quarter 3,2017-36,2017-Weekday,2017-Friday
09092017,9/9/2017,9,9,2017,September,Saturday,Weekend,36,Quarter 3,2017-September,2017-Quarter 3,2017-36,2017-Weekend,2017-Saturday
09102017,9/10/2017,9,10,2017,September,Sunday,Weekend,37,Quarter 3,2017-September,2017-Quarter 3,2017-37,2017-Weekend,2017-Sunday
09112017,9/11/2017,9,11,2017,September,Monday,Weekday,37,Quarter 3,2017-September,2017-Quarter 3,2017-37,2017-Weekday,2017-Monday
09122017,9/12/2017,9,12,2017,September,Tuesday,Weekday,37,Quarter 3,2017-September,2017-Quarter 3,2017-37,2017-Weekday,2017-Tuesday
09132017,9/13/2017,9,13,2017,September,Wednesday,Weekday,37,Quarter 3,2017-September,2017-Quarter 3,2017-37,2017-Weekday,2017-Wednesday
09142017,9/14/2017,9,14,2017,September,Thursday,Weekday,37,Quarter 3,2017-September,2017-Quarter 3,2017-37,2017-Weekday,2017-Thursday
09152017,9/15/2017,9,15,2017,September,Friday,Weekday,37,Quarter 3,2017-September,2017-Quarter 3,2017-37,2017-Weekday,2017-Friday
09162017,9/16/2017,9,16,2017,September,Saturday,Weekend,37,Quarter 3,2017-September,2017-Quarter 3,2017-37,2017-Weekend,2017-Saturday
09172017,9/17/2017,9,17,2017,September,Sunday,Weekend,38,Quarter 3,2017-September,2017-Quarter 3,2017-38,2017-Weekend,2017-Sunday
09182017,9/18/2017,9,18,2017,September,Monday,Weekday,38,Quarter 3,2017-September,2017-Quarter 3,2017-38,2017-Weekday,2017-Monday
09192017,9/19/2017,9,19,2017,September,Tuesday,Weekday,38,Quarter 3,2017-September,2017-Quarter 3,2017-38,2017-Weekday,2017-Tuesday
09202017,9/20/2017,9,20,2017,September,Wednesday,Weekday,38,Quarter 3,2017-September,2017-Quarter 3,2017-38,2017-Weekday,2017-Wednesday
09212017,9/21/2017,9,21,2017,September,Thursday,Weekday,38,Quarter 3,2017-September,2017-Quarter 3,2017-38,2017-Weekday,2017-Thursday
09222017,9/22/2017,9,22,2017,September,Friday,Weekday,38,Quarter 3,2017-September,2017-Quarter 3,2017-38,2017-Weekday,2017-Friday
09232017,9/23/2017,9,23,2017,September,Saturday,Weekend,38,Quarter 3,2017-September,2017-Quarter 3,2017-38,2017-Weekend,2017-Saturday
09242017,9/24/2017,9,24,2017,September,Sunday,Weekend,39,Quarter 3,2017-September,2017-Quarter 3,2017-39,2017-Weekend,2017-Sunday
09252017,9/25/2017,9,25,2017,September,Monday,Weekday,39,Quarter 3,2017-September,2017-Quarter 3,2017-39,2017-Weekday,2017-Monday
09262017,9/26/2017,9,26,2017,September,Tuesday,Weekday,39,Quarter 3,2017-September,2017-Quarter 3,2017-39,2017-Weekday,2017-Tuesday
09272017,9/27/2017,9,27,2017,September,Wednesday,Weekday,39,Quarter 3,2017-September,2017-Quarter 3,2017-39,2017-Weekday,2017-Wednesday
09282017,9/28/2017,9,28,2017,September,Thursday,Weekday,39,Quarter 3,2017-September,2017-Quarter 3,2017-39,2017-Weekday,2017-Thursday
09292017,9/29/2017,9,29,2017,September,Friday,Weekday,39,Quarter 3,2017-September,2017-Quarter 3,2017-39,2017-Weekday,2017-Friday
09302017,9/30/2017,9,30,2017,September,Saturday,Weekend,39,Quarter 3,2017-September,2017-Quarter 3,2017-39,2017-Weekend,2017-Saturday
10012017,10/1/2017,10,1,2017,October,Sunday,Weekend,40,Quarter 4,2017-October,2017-Quarter 4,2017-40,2017-Weekend,2017-Sunday
10022017,10/2/2017,10,2,2017,October,Monday,Weekday,40,Quarter 4,2017-October,2017-Quarter 4,2017-40,2017-Weekday,2017-Monday
10032017,10/3/2017,10,3,2017,October,Tuesday,Weekday,40,Quarter 4,2017-October,2017-Quarter 4,2017-40,2017-Weekday,2017-Tuesday
10042017,10/4/2017,10,4,2017,October,Wednesday,Weekday,40,Quarter 4,2017-October,2017-Quarter 4,2017-40,2017-Weekday,2017-Wednesday
10052017,10/5/2017,10,5,2017,October,Thursday,Weekday,40,Quarter 4,2017-October,2017-Quarter 4,2017-40,2017-Weekday,2017-Thursday
10062017,10/6/2017,10,6,2017,October,Friday,Weekday,40,Quarter 4,2017-October,2017-Quarter 4,2017-40,2017-Weekday,2017-Friday
10072017,10/7/2017,10,7,2017,October,Saturday,Weekend,40,Quarter 4,2017-October,2017-Quarter 4,2017-40,2017-Weekend,2017-Saturday
10082017,10/8/2017,10,8,2017,October,Sunday,Weekend,41,Quarter 4,2017-October,2017-Quarter 4,2017-41,2017-Weekend,2017-Sunday
10092017,10/9/2017,10,9,2017,October,Monday,Weekday,41,Quarter 4,2017-October,2017-Quarter 4,2017-41,2017-Weekday,2017-Monday
10102017,10/10/2017,10,10,2017,October,Tuesday,Weekday,41,Quarter 4,2017-October,2017-Quarter 4,2017-41,2017-Weekday,2017-Tuesday
10112017,10/11/2017,10,11,2017,October,Wednesday,Weekday,41,Quarter 4,2017-October,2017-Quarter 4,2017-41,2017-Weekday,2017-Wednesday
10122017,10/12/2017,10,12,2017,October,Thursday,Weekday,41,Quarter 4,2017-October,2017-Quarter 4,2017-41,2017-Weekday,2017-Thursday
10132017,10/13/2017,10,13,2017,October,Friday,Weekday,41,Quarter 4,2017-October,2017-Quarter 4,2017-41,2017-Weekday,2017-Friday
10142017,10/14/2017,10,14,2017,October,Saturday,Weekend,41,Quarter 4,2017-October,2017-Quarter 4,2017-41,2017-Weekend,2017-Saturday
10152017,10/15/2017,10,15,2017,October,Sunday,Weekend,42,Quarter 4,2017-October,2017-Quarter 4,2017-42,2017-Weekend,2017-Sunday
10162017,10/16/2017,10,16,2017,October,Monday,Weekday,42,Quarter 4,2017-October,2017-Quarter 4,2017-42,2017-Weekday,2017-Monday
10172017,10/17/2017,10,17,2017,October,Tuesday,Weekday,42,Quarter 4,2017-October,2017-Quarter 4,2017-42,2017-Weekday,2017-Tuesday
10182017,10/18/2017,10,18,2017,October,Wednesday,Weekday,42,Quarter 4,2017-October,2017-Quarter 4,2017-42,2017-Weekday,2017-Wednesday
10192017,10/19/2017,10,19,2017,October,Thursday,Weekday,42,Quarter 4,2017-October,2017-Quarter 4,2017-42,2017-Weekday,2017-Thursday
10202017,10/20/2017,10,20,2017,October,Friday,Weekday,42,Quarter 4,2017-October,2017-Quarter 4,2017-42,2017-Weekday,2017-Friday
10212017,10/21/2017,10,21,2017,October,Saturday,Weekend,42,Quarter 4,2017-October,2017-Quarter 4,2017-42,2017-Weekend,2017-Saturday
10222017,10/22/2017,10,22,2017,October,Sunday,Weekend,43,Quarter 4,2017-October,2017-Quarter 4,2017-43,2017-Weekend,2017-Sunday
10232017,10/23/2017,10,23,2017,October,Monday,Weekday,43,Quarter 4,2017-October,2017-Quarter 4,2017-43,2017-Weekday,2017-Monday
10242017,10/24/2017,10,24,2017,October,Tuesday,Weekday,43,Quarter 4,2017-October,2017-Quarter 4,2017-43,2017-Weekday,2017-Tuesday
10252017,10/25/2017,10,25,2017,October,Wednesday,Weekday,43,Quarter 4,2017-October,2017-Quarter 4,2017-43,2017-Weekday,2017-Wednesday
10262017,10/26/2017,10,26,2017,October,Thursday,Weekday,43,Quarter 4,2017-October,2017-Quarter 4,2017-43,2017-Weekday,2017-Thursday
10272017,10/27/2017,10,27,2017,October,Friday,Weekday,43,Quarter 4,2017-October,2017-Quarter 4,2017-43,2017-Weekday,2017-Friday
10282017,10/28/2017,10,28,2017,October,Saturday,Weekend,43,Quarter 4,2017-October,2017-Quarter 4,2017-43,2017-Weekend,2017-Saturday
10292017,10/29/2017,10,29,2017,October,Sunday,Weekend,44,Quarter 4,2017-October,2017-Quarter 4,2017-44,2017-Weekend,2017-Sunday
10302017,10/30/2017,10,30,2017,October,Monday,Weekday,44,Quarter 4,2017-October,2017-Quarter 4,2017-44,2017-Weekday,2017-Monday
10312017,10/31/2017,10,31,2017,October,Tuesday,Weekday,44,Quarter 4,2017-October,2017-Quarter 4,2017-44,2017-Weekday,2017-Tuesday
11012017,11/1/2017,11,1,2017,November,Wednesday,Weekday,44,Quarter 4,2017-November,2017-Quarter 4,2017-44,2017-Weekday,2017-Wednesday
11022017,11/2/2017,11,2,2017,November,Thursday,Weekday,44,Quarter 4,2017-November,2017-Quarter 4,2017-44,2017-Weekday,2017-Thursday
11032017,11/3/2017,11,3,2017,November,Friday,Weekday,44,Quarter 4,2017-November,2017-Quarter 4,2017-44,2017-Weekday,2017-Friday
11042017,11/4/2017,11,4,2017,November,Saturday,Weekend,44,Quarter 4,2017-November,2017-Quarter 4,2017-44,2017-Weekend,2017-Saturday
11052017,11/5/2017,11,5,2017,November,Sunday,Weekend,45,Quarter 4,2017-November,2017-Quarter 4,2017-45,2017-Weekend,2017-Sunday
11062017,11/6/2017,11,6,2017,November,Monday,Weekday,45,Quarter 4,2017-November,2017-Quarter 4,2017-45,2017-Weekday,2017-Monday
11072017,11/7/2017,11,7,2017,November,Tuesday,Weekday,45,Quarter 4,2017-November,2017-Quarter 4,2017-45,2017-Weekday,2017-Tuesday
11082017,11/8/2017,11,8,2017,November,Wednesday,Weekday,45,Quarter 4,2017-November,2017-Quarter 4,2017-45,2017-Weekday,2017-Wednesday
11092017,11/9/2017,11,9,2017,November,Thursday,Weekday,45,Quarter 4,2017-November,2017-Quarter 4,2017-45,2017-Weekday,2017-Thursday
11102017,11/10/2017,11,10,2017,November,Friday,Weekday,45,Quarter 4,2017-November,2017-Quarter 4,2017-45,2017-Weekday,2017-Friday
11112017,11/11/2017,11,11,2017,November,Saturday,Weekend,45,Quarter 4,2017-November,2017-Quarter 4,2017-45,2017-Weekend,2017-Saturday
11122017,11/12/2017,11,12,2017,November,Sunday,Weekend,46,Quarter 4,2017-November,2017-Quarter 4,2017-46,2017-Weekend,2017-Sunday
11132017,11/13/2017,11,13,2017,November,Monday,Weekday,46,Quarter 4,2017-November,2017-Quarter 4,2017-46,2017-Weekday,2017-Monday
11142017,11/14/2017,11,14,2017,November,Tuesday,Weekday,46,Quarter 4,2017-November,2017-Quarter 4,2017-46,2017-Weekday,2017-Tuesday
11152017,11/15/2017,11,15,2017,November,Wednesday,Weekday,46,Quarter 4,2017-November,2017-Quarter 4,2017-46,2017-Weekday,2017-Wednesday
11162017,11/16/2017,11,16,2017,November,Thursday,Weekday,46,Quarter 4,2017-November,2017-Quarter 4,2017-46,2017-Weekday,2017-Thursday
11172017,11/17/2017,11,17,2017,November,Friday,Weekday,46,Quarter 4,2017-November,2017-Quarter 4,2017-46,2017-Weekday,2017-Friday
11182017,11/18/2017,11,18,2017,November,Saturday,Weekend,46,Quarter 4,2017-November,2017-Quarter 4,2017-46,2017-Weekend,2017-Saturday
11192017,11/19/2017,11,19,2017,November,Sunday,Weekend,47,Quarter 4,2017-November,2017-Quarter 4,2017-47,2017-Weekend,2017-Sunday
11202017,11/20/2017,11,20,2017,November,Monday,Weekday,47,Quarter 4,2017-November,2017-Quarter 4,2017-47,2017-Weekday,2017-Monday
11212017,11/21/2017,11,21,2017,November,Tuesday,Weekday,47,Quarter 4,2017-November,2017-Quarter 4,2017-47,2017-Weekday,2017-Tuesday
11222017,11/22/2017,11,22,2017,November,Wednesday,Weekday,47,Quarter 4,2017-November,2017-Quarter 4,2017-47,2017-Weekday,2017-Wednesday
11232017,11/23/2017,11,23,2017,November,Thursday,Weekday,47,Quarter 4,2017-November,2017-Quarter 4,2017-47,2017-Weekday,2017-Thursday
11242017,11/24/2017,11,24,2017,November,Friday,Weekday,47,Quarter 4,2017-November,2017-Quarter 4,2017-47,2017-Weekday,2017-Friday
11252017,11/25/2017,11,25,2017,November,Saturday,Weekend,47,Quarter 4,2017-November,2017-Quarter 4,2017-47,2017-Weekend,2017-Saturday
11262017,11/26/2017,11,26,2017,November,Sunday,Weekend,48,Quarter 4,2017-November,2017-Quarter 4,2017-48,2017-Weekend,2017-Sunday
11272017,11/27/2017,11,27,2017,November,Monday,Weekday,48,Quarter 4,2017-November,2017-Quarter 4,2017-48,2017-Weekday,2017-Monday
11282017,11/28/2017,11,28,2017,November,Tuesday,Weekday,48,Quarter 4,2017-November,2017-Quarter 4,2017-48,2017-Weekday,2017-Tuesday
11292017,11/29/2017,11,29,2017,November,Wednesday,Weekday,48,Quarter 4,2017-November,2017-Quarter 4,2017-48,2017-Weekday,2017-Wednesday
11302017,11/30/2017,11,30,2017,November,Thursday,Weekday,48,Quarter 4,2017-November,2017-Quarter 4,2017-48,2017-Weekday,2017-Thursday
12012017,12/1/2017,12,1,2017,December,Friday,Weekday,48,Quarter 4,2017-December,2017-Quarter 4,2017-48,2017-Weekday,2017-Friday
12022017,12/2/2017,12,2,2017,December,Saturday,Weekend,48,Quarter 4,2017-December,2017-Quarter 4,2017-48,2017-Weekend,2017-Saturday
12032017,12/3/2017,12,3,2017,December,Sunday,Weekend,49,Quarter 4,2017-December,2017-Quarter 4,2017-49,2017-Weekend,2017-Sunday
12042017,12/4/2017,12,4,2017,December,Monday,Weekday,49,Quarter 4,2017-December,2017-Quarter 4,2017-49,2017-Weekday,2017-Monday
12052017,12/5/2017,12,5,2017,December,Tuesday,Weekday,49,Quarter 4,2017-December,2017-Quarter 4,2017-49,2017-Weekday,2017-Tuesday
12062017,12/6/2017,12,6,2017,December,Wednesday,Weekday,49,Quarter 4,2017-December,2017-Quarter 4,2017-49,2017-Weekday,2017-Wednesday
12072017,12/7/2017,12,7,2017,December,Thursday,Weekday,49,Quarter 4,2017-December,2017-Quarter 4,2017-49,2017-Weekday,2017-Thursday
12082017,12/8/2017,12,8,2017,December,Friday,Weekday,49,Quarter 4,2017-December,2017-Quarter 4,2017-49,2017-Weekday,2017-Friday
12092017,12/9/2017,12,9,2017,December,Saturday,Weekend,49,Quarter 4,2017-December,2017-Quarter 4,2017-49,2017-Weekend,2017-Saturday
12102017,12/10/2017,12,10,2017,December,Sunday,Weekend,50,Quarter 4,2017-December,2017-Quarter 4,2017-50,2017-Weekend,2017-Sunday
12112017,12/11/2017,12,11,2017,December,Monday,Weekday,50,Quarter 4,2017-December,2017-Quarter 4,2017-50,2017-Weekday,2017-Monday
12122017,12/12/2017,12,12,2017,December,Tuesday,Weekday,50,Quarter 4,2017-December,2017-Quarter 4,2017-50,2017-Weekday,2017-Tuesday
12132017,12/13/2017,12,13,2017,December,Wednesday,Weekday,50,Quarter 4,2017-December,2017-Quarter 4,2017-50,2017-Weekday,2017-Wednesday
12142017,12/14/2017,12,14,2017,December,Thursday,Weekday,50,Quarter 4,2017-December,2017-Quarter 4,2017-50,2017-Weekday,2017-Thursday
12152017,12/15/2017,12,15,2017,December,Friday,Weekday,50,Quarter 4,2017-December,2017-Quarter 4,2017-50,2017-Weekday,2017-Friday
12162017,12/16/2017,12,16,2017,December,Saturday,Weekend,50,Quarter 4,2017-December,2017-Quarter 4,2017-50,2017-Weekend,2017-Saturday
12172017,12/17/2017,12,17,2017,December,Sunday,Weekend,51,Quarter 4,2017-December,2017-Quarter 4,2017-51,2017-Weekend,2017-Sunday
12182017,12/18/2017,12,18,2017,December,Monday,Weekday,51,Quarter 4,2017-December,2017-Quarter 4,2017-51,2017-Weekday,2017-Monday
12192017,12/19/2017,12,19,2017,December,Tuesday,Weekday,51,Quarter 4,2017-December,2017-Quarter 4,2017-51,2017-Weekday,2017-Tuesday
12202017,12/20/2017,12,20,2017,December,Wednesday,Weekday,51,Quarter 4,2017-December,2017-Quarter 4,2017-51,2017-Weekday,2017-Wednesday
12212017,12/21/2017,12,21,2017,December,Thursday,Weekday,51,Quarter 4,2017-December,2017-Quarter 4,2017-51,2017-Weekday,2017-Thursday
12222017,12/22/2017,12,22,2017,December,Friday,Weekday,51,Quarter 4,2017-December,2017-Quarter 4,2017-51,2017-Weekday,2017-Friday
12232017,12/23/2017,12,23,2017,December,Saturday,Weekend,51,Quarter 4,2017-December,2017-Quarter 4,2017-51,2017-Weekend,2017-Saturday
12242017,12/24/2017,12,24,2017,December,Sunday,Weekend,52,Quarter 4,2017-December,2017-Quarter 4,2017-52,2017-Weekend,2017-Sunday
12252017,12/25/2017,12,25,2017,December,Monday,Weekday,52,Quarter 4,2017-December,2017-Quarter 4,2017-52,2017-Weekday,2017-Monday
12262017,12/26/2017,12,26,2017,December,Tuesday,Weekday,52,Quarter 4,2017-December,2017-Quarter 4,2017-52,2017-Weekday,2017-Tuesday
12272017,12/27/2017,12,27,2017,December,Wednesday,Weekday,52,Quarter 4,2017-December,2017-Quarter 4,2017-52,2017-Weekday,2017-Wednesday
